sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,content
149,336,13,185,251,250,50,104,air
148,337,11,184,248,248,36,106,air
149,338,14,185,242,249,34,109,air
149,337,31,184,247,255,32,107,air
148,337,14,183,249,248,35,104,air
148,344,12,183,248,242,34,109,air
149,338,13,183,248,249,38,105,air
149,336,13,185,242,248,35,107,air
148,337,13,186,248,252,35,105,air
148,338,13,184,248,248,34,106,air
148,337,11,184,247,239,35,106,air
149,335,16,183,248,249,36,106,air
149,339,11,183,249,248,32,106,air
148,337,51,184,248,248,35,129,air
166,336,14,183,248,245,36,105,air
154,335,15,184,248,248,40,96,air
147,336,14,186,248,249,47,106,air
149,332,12,184,248,247,35,123,air
150,336,13,182,249,247,36,105,air
146,343,13,184,245,248,38,107,air
157,333,9,185,246,248,36,108,air
148,350,12,184,247,241,36,95,air
148,333,14,178,247,247,35,109,air
148,333,14,180,248,247,36,108,air
147,335,10,182,244,249,34,108,air
146,339,13,183,246,247,37,109,air
148,336,14,184,248,244,35,105,air
149,334,33,185,249,248,37,106,air
143,337,12,182,246,243,33,107,air
149,332,12,182,247,237,32,107,air
148,334,12,182,248,247,35,106,air
144,336,12,183,248,248,35,106,air
145,334,11,184,246,254,36,109,air
147,339,13,183,247,248,34,105,air
146,346,12,183,247,247,35,103,air
148,335,9,188,245,251,36,114,air
148,338,13,178,248,240,35,124,air
145,336,13,184,246,248,32,100,air
149,332,13,181,248,244,35,107,air
147,340,13,182,246,251,35,134,air
149,335,14,184,246,244,37,102,air
148,335,13,185,250,248,35,107,air
149,333,9,188,249,248,34,108,air
145,334,12,183,272,247,35,105,air
145,333,15,183,246,250,36,109,air
148,336,27,180,246,248,38,110,air
154,334,13,183,246,237,36,105,air
147,336,13,180,246,246,35,110,air
144,333,10,188,248,251,36,106,air
150,339,14,182,247,249,35,106,air
149,332,13,183,248,248,35,105,air
147,335,13,189,247,248,36,118,air
144,335,12,185,248,248,37,104,air
147,335,13,183,247,248,49,104,air
147,335,13,182,243,246,62,108,air
149,336,13,181,247,244,35,110,air
147,334,13,182,247,248,29,105,air
146,334,12,184,247,248,34,106,air
147,334,13,182,248,246,35,105,air
145,336,12,185,249,246,36,107,air
148,338,13,182,256,251,40,108,air
149,333,13,185,250,247,37,115,air
150,333,14,181,243,263,36,103,air
147,331,13,180,247,247,33,125,air
148,334,11,183,247,247,31,106,air
146,335,11,181,248,249,32,105,air
142,335,13,182,247,248,36,106,air
149,335,13,183,249,251,34,122,air
155,335,13,182,247,246,36,101,air
149,334,12,183,247,248,34,106,air
148,333,25,195,248,247,35,106,air
145,336,11,183,247,248,34,105,air
147,334,13,182,244,247,35,108,air
148,335,13,184,249,252,34,105,air
145,334,12,182,251,247,30,106,air
140,332,13,182,252,247,35,106,air
150,342,11,183,247,248,46,105,air
147,333,15,183,244,249,43,117,air
143,334,13,182,248,244,31,110,air
147,334,15,194,247,247,35,107,air
148,334,16,183,244,247,34,105,air
147,333,11,191,245,248,35,106,air
146,334,13,184,248,247,34,100,air
149,345,12,182,249,248,40,106,air
148,334,13,185,248,246,34,106,air
148,330,15,182,248,248,36,106,air
145,337,13,182,260,248,34,105,air
147,333,13,182,248,248,35,104,air
150,331,11,185,245,248,32,105,air
140,333,14,181,247,252,35,104,air
149,334,12,207,247,248,35,100,air
149,335,13,183,246,246,36,106,air
147,332,38,183,247,247,36,103,air
149,334,13,182,249,253,49,106,air
147,334,11,183,260,246,34,104,air
159,333,15,186,248,246,34,106,air
151,333,14,185,247,260,35,106,air
147,338,13,183,248,247,50,102,air
146,335,12,181,246,247,36,105,air
148,329,13,181,247,248,47,105,air
144,331,14,193,248,247,35,104,air
136,333,15,183,263,247,36,105,air
148,333,16,178,246,274,35,106,air
145,333,13,179,247,248,34,106,air
148,334,13,182,246,246,46,107,air
145,336,8,184,247,251,36,107,air
147,335,14,175,247,247,51,105,air
148,334,13,182,246,247,34,105,air
145,333,14,186,247,248,35,105,air
148,332,13,184,243,248,33,104,air
136,335,13,182,247,246,35,105,air
146,334,13,179,249,245,34,102,air
143,324,14,181,247,249,34,106,air
148,332,21,184,247,250,37,106,air
148,333,13,183,249,247,34,105,air
147,336,12,215,245,247,35,104,air
145,334,13,184,248,248,34,104,air
147,333,13,183,247,246,60,107,air
165,339,16,182,247,252,35,108,air
148,331,23,183,247,243,34,106,air
150,333,13,182,247,247,35,105,air
151,333,13,177,249,249,35,110,air
146,335,14,181,271,247,37,106,air
149,331,12,182,250,247,34,105,air
148,334,14,183,247,247,35,108,air
150,330,13,181,250,245,36,105,air
147,332,13,182,251,248,31,107,air
150,338,16,182,247,249,36,104,air
145,333,18,181,247,272,34,105,air
151,332,11,184,248,244,35,107,air
148,333,13,178,247,249,39,104,air
145,332,13,176,244,247,35,105,air
148,332,13,181,247,251,37,107,air
145,332,14,181,237,247,34,106,air
148,333,13,182,248,255,34,104,air
147,330,25,181,240,249,35,105,air
148,329,12,181,244,247,33,103,air
147,340,13,181,248,248,34,105,air
165,334,14,181,246,246,35,105,air
148,331,14,184,246,251,34,106,air
146,328,14,192,248,249,34,106,air
144,331,14,181,248,249,35,110,air
146,332,13,180,247,245,32,103,air
148,329,13,177,247,246,35,104,air
147,338,3,182,247,259,34,104,air
145,334,12,184,247,248,30,106,air
157,330,14,182,251,247,25,132,air
149,330,12,181,247,246,34,104,air
148,326,13,180,247,250,36,105,air
145,331,13,181,246,247,22,98,air
147,334,4,176,248,247,34,105,air
147,328,13,181,246,251,34,104,air
147,332,12,179,248,247,34,105,air
147,346,14,179,247,247,57,99,air
147,330,14,180,250,247,36,109,air
148,330,12,180,247,249,36,108,air
148,332,13,181,243,247,36,100,air
135,333,12,181,247,248,38,109,air
148,331,14,182,257,246,35,106,air
146,332,24,177,244,271,34,101,air
146,331,10,181,247,249,35,105,air
148,331,14,205,248,247,35,114,air
147,330,15,178,255,244,35,104,air
146,331,16,178,247,250,36,102,air
146,327,13,181,248,249,34,104,air
142,329,13,181,247,246,34,110,air
154,328,13,180,270,247,34,105,air
145,331,13,181,247,247,38,106,air
148,330,12,181,271,248,36,106,air
149,326,20,180,254,248,37,105,air
157,332,16,207,247,251,34,103,air
146,332,13,181,242,249,39,100,air
148,330,10,180,244,264,34,104,air
148,331,12,181,245,248,39,104,air
147,332,14,179,247,247,35,120,air
147,330,10,180,246,247,31,104,air
149,331,14,179,248,246,34,104,air
148,325,46,180,246,247,34,102,air
145,330,14,183,247,244,34,105,air
159,328,8,180,254,246,35,106,air
145,330,14,180,244,242,34,104,air
146,327,13,179,262,251,23,104,air
145,327,14,182,246,246,34,101,air
151,332,27,182,246,249,31,104,air
157,327,13,171,247,247,34,104,air
149,330,9,180,247,247,33,104,air
147,326,14,180,245,248,37,106,air
146,330,13,179,250,254,35,105,air
147,331,14,180,243,250,34,115,air
147,341,13,181,247,247,34,104,air
147,329,13,178,248,247,45,105,air
149,329,9,180,245,247,30,104,air
148,330,13,180,246,246,49,104,air
145,329,14,180,244,271,34,107,air
149,328,12,179,247,248,35,105,air
146,328,15,182,245,247,34,128,air
147,329,12,181,247,246,37,105,air
148,329,13,186,248,247,34,106,air
147,327,15,183,240,246,35,103,air
148,328,13,180,245,248,33,103,air
144,332,13,178,246,251,33,104,air
147,331,13,180,244,246,34,103,air
146,334,15,183,245,247,35,111,air
145,325,13,180,246,247,33,105,air
135,328,14,180,245,249,34,105,air
147,353,13,179,246,246,33,103,air
146,345,15,179,247,247,36,105,air
147,326,13,179,247,247,34,108,air
147,330,14,178,246,251,33,104,air
148,329,12,175,247,246,36,104,air
147,330,13,179,267,247,33,107,air
148,327,13,178,246,250,34,95,air
142,325,11,180,246,247,34,104,air
147,329,13,180,246,244,34,104,air
145,329,13,178,245,244,29,105,air
147,328,14,191,248,248,33,104,air
147,327,15,181,265,247,33,104,air
145,343,8,179,245,252,34,105,air
147,330,13,208,246,248,36,106,air
145,329,27,180,246,246,28,104,air
143,328,20,181,251,247,32,103,air
147,328,13,183,247,268,32,100,air
145,328,13,180,248,246,36,104,air
164,329,13,178,246,245,34,103,air
142,324,14,180,250,250,42,103,air
146,327,13,178,246,247,34,103,air
144,326,11,179,246,247,34,104,air
145,325,13,179,247,247,33,104,air
146,327,11,179,243,247,34,105,air
143,329,12,208,246,247,33,104,air
147,327,13,177,246,250,34,105,air
144,328,13,182,246,246,33,104,air
146,329,15,185,250,246,35,103,air
151,327,12,172,246,244,35,111,air
146,327,8,175,243,248,36,100,air
145,326,10,180,246,246,33,102,air
153,329,12,187,248,242,52,103,air
147,323,12,179,248,247,33,103,air
145,326,15,181,246,248,34,103,air
144,327,13,178,247,246,33,105,air
149,328,17,178,246,246,24,106,air
144,341,13,179,244,249,34,104,air
143,327,15,181,240,246,38,103,air
145,328,16,178,245,248,34,103,air
146,334,14,178,246,247,34,104,air
147,326,12,179,245,241,30,114,air
145,331,13,179,240,246,66,103,air
146,324,13,177,247,247,34,103,air
146,326,13,179,242,245,33,106,air
144,324,14,178,246,247,34,104,air
146,327,14,180,245,244,37,102,air
144,327,14,175,246,245,34,108,air
143,329,13,181,248,247,38,104,air
148,326,10,178,246,252,34,104,air
148,327,16,181,246,246,34,106,air
146,318,12,179,246,246,28,103,air
147,326,12,177,257,243,34,104,air
145,324,13,178,245,247,34,103,air
150,322,14,178,247,247,34,103,air
146,328,10,181,255,248,32,103,air
145,327,12,178,247,246,34,103,air
141,324,13,180,246,242,33,104,air
153,326,15,179,245,246,33,103,air
140,326,12,178,245,248,37,107,air
140,325,12,179,246,246,34,103,air
147,326,11,179,251,246,36,107,air
147,326,13,180,247,246,34,103,air
146,330,12,178,245,247,34,108,air
146,325,16,179,245,246,35,103,air
147,327,15,178,245,243,32,100,air
145,324,15,179,246,246,32,103,air
148,325,4,177,250,246,32,103,air
146,325,14,179,246,246,30,107,air
146,324,13,178,239,246,31,103,air
142,329,12,179,255,247,34,101,air
143,326,11,179,247,250,32,104,air
145,327,13,182,246,246,34,105,air
146,324,13,177,246,246,33,109,air
147,320,11,177,246,246,36,103,air
143,326,14,177,246,246,28,103,air
144,326,14,178,246,246,32,102,air
146,324,13,177,246,247,36,104,air
146,325,13,187,246,251,38,103,air
146,328,12,176,246,245,34,107,air
141,324,13,177,247,245,34,100,air
143,324,13,179,245,246,34,110,air
149,326,16,177,246,246,33,125,air
149,326,13,178,247,248,34,102,air
145,328,12,178,248,247,33,103,air
145,325,16,178,244,248,33,103,air
148,327,13,204,245,246,33,105,air
146,326,14,180,246,246,30,97,air
143,325,15,180,241,247,37,104,air
145,325,11,190,244,244,36,125,air
145,325,13,178,244,246,33,106,air
145,324,24,177,268,246,34,103,air
151,330,13,178,244,249,34,103,air
145,324,10,178,245,247,33,103,air
145,318,32,186,255,247,31,93,air
149,324,8,178,245,246,24,110,air
145,325,13,189,246,246,34,110,air
145,325,13,177,245,246,35,102,air
150,325,13,174,247,246,34,105,air
141,325,17,190,244,246,31,98,air
144,324,11,179,244,246,34,103,air
147,325,14,174,247,248,48,104,air
143,325,8,182,244,245,33,104,air
146,320,9,183,252,243,35,102,air
146,326,13,176,248,248,39,104,air
145,323,13,176,246,246,27,103,air
147,323,13,174,245,245,33,104,air
146,323,13,179,245,248,34,96,air
143,325,13,178,246,247,37,103,air
145,321,13,177,246,246,30,101,air
145,323,27,178,241,246,48,98,air
144,325,18,177,246,244,30,102,air
145,322,13,177,245,246,32,122,air
145,319,16,177,246,247,25,103,air
158,319,12,177,244,246,32,102,air
145,324,15,164,245,247,34,107,air
145,325,17,176,245,246,32,103,air
142,322,13,178,249,241,32,102,air
149,321,14,177,243,250,33,105,air
146,322,13,178,244,247,33,104,air
143,328,13,177,246,235,35,99,air
143,320,14,198,245,241,33,102,air
156,322,12,176,245,246,33,100,air
145,313,13,198,246,243,34,102,air
144,320,28,180,245,246,37,102,air
147,322,14,178,257,246,33,103,air
146,322,15,176,244,245,32,103,air
145,325,13,176,245,247,30,103,air
146,322,13,177,242,245,32,102,air
144,320,14,177,245,245,33,104,air
164,318,14,176,245,243,34,104,air
143,321,14,174,249,246,35,125,air
141,319,16,190,246,246,58,97,air
158,320,20,178,250,246,34,102,air
146,317,13,175,250,254,15,104,air
145,323,14,176,243,248,24,101,air
143,316,12,178,245,246,31,101,air
145,324,11,177,242,245,35,102,air
145,322,13,175,252,242,36,102,air
146,321,14,178,241,249,31,101,air
144,321,13,177,248,247,30,101,air
145,319,13,180,247,248,38,102,air
146,319,14,177,243,248,32,103,air
146,322,11,175,245,245,33,94,air
143,321,19,176,249,244,33,102,air
143,322,14,175,246,248,35,102,air
145,338,14,175,242,246,33,112,air
144,321,10,176,245,247,33,104,air
145,321,13,176,244,245,37,103,air
146,318,14,176,244,246,34,103,air
146,325,23,177,245,240,34,103,air
146,322,13,186,244,246,34,102,air
144,320,13,171,245,244,34,102,air
142,320,12,176,245,266,34,100,air
144,317,14,173,251,245,33,102,air
145,321,9,177,246,247,34,118,air
144,315,13,175,245,245,35,107,air
141,321,16,175,242,244,34,103,air
144,321,10,175,245,247,33,104,air
142,321,14,176,244,246,32,103,air
146,321,12,176,244,247,29,102,air
145,320,13,172,245,247,32,98,air
142,318,14,175,245,270,33,103,air
147,316,13,175,250,245,34,110,air
138,322,13,176,245,246,33,103,air
141,321,13,177,243,245,32,101,air
142,320,19,177,246,245,29,102,air
150,311,13,175,256,273,34,106,air
146,320,13,186,237,245,35,102,air
145,320,11,175,246,241,32,97,air
145,318,14,177,247,243,36,102,air
147,320,12,174,245,243,30,98,air
144,325,19,178,245,244,32,102,air
145,317,16,173,244,246,35,102,air
144,317,14,173,244,246,34,103,air
144,320,13,174,246,251,33,102,air
146,322,15,177,238,247,34,95,air
145,316,13,176,245,247,36,103,air
143,320,13,171,244,246,35,102,air
147,320,12,175,245,249,33,104,air
148,315,14,176,246,245,32,102,air
147,316,15,176,245,246,38,102,air
144,316,13,176,247,245,34,101,air
145,320,12,175,244,249,33,104,air
143,315,14,167,255,248,33,101,air
144,317,13,175,233,245,32,102,air
145,320,13,176,244,253,33,120,air
152,320,11,176,247,249,33,110,air
144,317,13,176,244,245,33,104,air
142,318,14,175,244,251,34,102,air
161,321,13,176,244,245,34,107,air
143,321,12,177,245,249,33,102,air
145,321,12,172,243,245,30,101,air
145,320,17,175,246,243,33,103,air
143,320,13,176,245,245,31,102,air
143,319,16,176,246,243,33,105,air
146,319,12,171,245,248,33,102,air
144,319,47,175,246,245,32,102,air
142,316,13,176,246,244,33,102,air
142,319,12,176,245,246,34,125,air
142,318,24,176,267,246,33,102,air
145,320,19,198,247,245,33,102,air
145,317,15,171,243,245,30,101,air
143,316,13,177,246,249,33,103,air
144,320,14,174,245,245,32,102,air
145,319,8,174,243,243,38,101,air
144,319,13,174,245,246,33,128,air
143,311,13,175,244,244,36,98,air
144,318,14,175,243,244,37,100,air
142,319,13,170,245,246,32,101,air
144,319,13,175,257,245,34,104,air
144,318,18,175,244,244,34,97,air
145,319,12,177,245,246,32,101,air
143,318,15,175,244,246,32,102,air
145,319,13,176,244,246,40,103,air
142,337,12,176,250,246,32,102,air
143,312,15,175,244,246,33,100,air
143,343,13,173,243,245,32,101,air
139,317,13,167,245,244,41,101,air
144,319,13,174,245,268,34,97,air
144,319,13,174,258,248,33,105,air
143,324,14,175,245,244,35,100,air
142,319,13,176,244,260,33,98,air
145,323,13,174,243,247,32,103,air
143,319,11,175,245,244,32,102,air
143,318,13,175,238,246,33,102,air
143,317,14,175,246,245,33,103,air
140,318,8,176,245,246,32,100,air
143,322,12,175,244,246,29,102,air
142,316,19,175,245,247,36,103,air
143,317,13,174,243,246,34,102,air
141,321,13,170,249,247,53,101,air
142,320,13,174,245,247,31,101,air
146,315,13,176,245,244,32,104,air
140,318,13,175,245,242,33,102,air
143,318,15,174,243,245,33,102,air
146,315,13,173,246,245,32,99,air
142,319,14,176,244,249,39,102,air
143,318,13,174,245,243,33,103,air
141,317,10,171,246,246,29,100,air
144,316,13,175,245,244,33,102,air
145,317,13,175,244,242,31,101,air
144,317,11,174,247,245,33,101,air
142,316,12,179,244,245,33,109,air
146,317,13,175,245,245,34,101,air
144,321,14,175,244,245,34,101,air
141,317,14,179,246,243,32,98,air
143,314,19,175,243,242,34,102,air
143,338,12,174,244,243,33,103,air
144,316,14,178,244,246,32,113,air
142,313,13,175,242,245,30,101,air
142,318,16,174,245,245,34,103,air
142,318,13,175,245,245,31,102,air
143,318,13,172,252,246,34,103,air
141,316,13,175,247,245,32,101,air
145,324,13,175,244,245,33,101,air
141,318,13,176,244,245,33,101,air
145,316,13,174,243,248,33,102,air
144,319,11,174,244,250,32,101,air
144,316,13,173,245,241,39,101,air
143,316,11,172,244,245,32,101,air
144,317,13,174,258,244,32,100,air
143,314,11,176,244,249,32,104,air
144,328,12,175,244,244,44,101,air
143,317,13,175,245,243,32,102,air
150,310,12,190,241,246,34,101,air
145,317,15,174,244,245,32,104,air
142,318,14,176,244,245,35,101,air
145,315,13,168,242,242,32,102,air
145,317,14,174,241,251,33,101,air
143,316,13,173,244,244,33,103,air
142,315,14,174,249,244,33,91,air
140,316,15,171,241,237,31,101,air
145,316,13,176,248,242,33,94,air
143,323,13,174,242,245,30,125,air
141,315,13,178,241,244,32,101,air
146,316,12,175,244,245,33,105,air
142,319,13,177,240,244,36,101,air
141,316,14,176,238,245,29,101,air
144,320,11,173,246,245,33,123,air
142,311,14,173,245,246,31,95,air
144,316,13,175,237,244,33,122,air
138,316,13,174,245,244,35,101,air
140,316,12,174,242,244,37,101,air
142,316,11,172,245,244,32,101,air
142,311,15,173,253,257,32,102,air
142,318,13,172,245,267,31,103,air
141,317,13,173,247,246,23,101,air
143,315,13,174,244,248,33,100,air
146,316,13,173,243,245,45,101,air
143,317,13,170,244,246,32,102,air
140,314,11,173,244,250,31,101,air
138,313,16,174,243,245,29,97,air
146,317,18,173,244,243,32,101,air
142,312,13,174,244,242,33,101,air
143,322,14,175,245,245,32,101,air
142,314,21,174,244,245,32,100,air
144,316,12,175,242,245,35,101,air
140,315,13,174,245,246,34,100,air
143,315,21,174,246,245,31,102,air
141,315,15,174,264,245,34,102,air
143,315,13,176,245,242,34,100,air
143,316,14,175,255,244,32,101,air
144,316,15,174,246,245,28,98,air
145,316,12,194,242,246,32,102,air
142,312,13,176,242,246,42,101,air
143,312,13,173,246,248,32,102,air
144,312,12,173,245,244,32,102,air
139,316,13,173,245,245,31,101,air
152,316,14,174,234,241,31,101,air
144,315,13,172,252,247,61,102,air
143,315,12,174,244,242,31,103,air
143,315,13,173,244,245,30,103,air
144,315,11,174,245,244,31,101,air
141,310,13,173,244,249,45,104,air
143,326,5,174,242,245,32,100,air
147,315,14,174,242,243,35,103,air
151,312,14,174,247,246,32,120,air
144,312,10,187,242,245,31,101,air
140,314,12,163,242,244,32,102,air
145,314,19,176,242,246,18,100,air
144,315,12,172,256,244,32,90,air
149,312,14,194,249,245,33,101,air
140,313,13,174,244,245,32,106,air
140,318,17,169,242,245,34,106,air
142,324,12,174,243,246,43,101,air
139,313,14,178,243,245,34,101,air
140,315,18,170,247,244,33,100,air
144,314,14,174,253,242,32,106,air
142,314,13,169,246,244,33,104,air
145,314,13,173,244,248,32,104,air
144,316,13,174,243,244,32,103,air
143,310,13,174,244,261,31,101,air
142,314,12,179,244,245,39,100,air
142,310,13,180,262,246,32,101,air
142,314,13,174,247,246,31,100,air
142,311,13,174,245,244,29,104,air
142,316,13,173,244,246,48,101,air
143,314,13,175,242,245,32,101,air
142,313,15,174,243,248,36,98,air
142,311,13,173,247,245,33,100,air
144,315,12,175,243,239,33,101,air
141,316,20,169,242,246,35,100,air
143,316,13,169,244,243,32,99,air
143,313,10,173,248,244,32,102,air
142,315,12,173,236,244,34,102,air
145,341,14,172,244,250,32,100,air
